Velocidad media
1,51075
1,507161
1,506824
1,51087
1,510803
1,514248
1,519267
1,519002
1,537043
1,624823
1,52235
1,522467
1,52267
1,542183
1,5377
1,535145
1,525408
1,517762
1,567295
1,538647
1,52995
1,52512
1,519967
1,518424
1,52625
1,524498
1,520454
1,512154
1,522248
1,522147
1,519802
1,517769
1,515764
1,522234
1,516222
1,506813
1,506765
1,508234
1,502465
1,511466
1,505775
1,492384
1,509173
1,50715
1,505731
1,493818
1,48945
1,502653
1,48463
1,515369
1,512647
1,512256
1,510391
1,422564
1,533808
1,474059
1,502823
1,534026
1,54097
1,545067
1,554436
1,565896
1,573648
1,573648
1,573648
1,585858
1,585858
1,478716
1,592463
1,592463
1,600168
1,600168
1,600168
1,620202
1,628002
1,650288
1,650288
1,650288
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,675336
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
1,710404
