Velocidad media
1,5112
1,5112
1,5112
1,5112
1,5112
1,510938
1,587981
1,515137
1,516467
1,544623
1,516951
1,51816
1,518535
1,522638
1,523027
1,523083
1,522667
1,544525
1,524767
1,524576
1,546779
1,539046
1,523179
1,526323
1,524477
1,522072
1,524431
1,522863
1,522666
1,52713
1,525342
1,529064
1,529499
1,52965
1,529657
1,530119
1,527691
1,529874
1,529151
1,517653
1,530635
1,546336
1,523936
1,530999
1,530557
1,531523
1,531668
1,530327
1,530379
1,531506
1,531443
1,530976
1,524315
1,532515
1,533506
1,535266
1,53667
1,536768
1,537271
1,527782
1,538657
1,53869
1,540004
1,539349
1,5267
1,527881
1,543873
1,542386
1,542794
1,543209
1,544065
1,541059
1,541059
1,541496
1,540224
1,540224
1,540224
1,540224
1,540224
1,540224
1,538782
1,539069
1,538427
1,538427
1,538427
1,538836
1,538836
1,539254
1,539905
1,538079
1,538079
1,537742
1,538101
1,545951
1,5517
1,5517
1,5517
1,5517
1,550408
1,550408
1,551958
1,552367
1,552367
1,56304
1,562054
1,562054
1,562054
1,564314
1,5588
1,557039
1,557383
1,557383
1,555003
1,558153
1,556895
1,556895
1,555691
1,553937
1,553937
1,552298
1,550118
1,555179
1,553758
1,557012
1,557953
1,558176
1,561073
1,563559
1,562676
1,563115
1,562589
1,559418
1,562344
1,560805
1,56402
1,568937
1,572523
1,567568
1,576317
1,58597
1,586183
1,585508
1,584908
1,585633
1,585884
1,58534
1,587358
1,593079
1,590045
1,590013
1,590775
1,591478
1,59134
1,591582
1,591324
1,589
1,588008
1,588666
1,586811
1,586251
1,587452
1,581639
1,581956
1,598009
1,582085
1,58086
1,578277
1,583279
1,587845
1,587616
1,581159
1,589387
1,590421
1,590751
1,589662
1,590088
1,588856
1,58979
1,585692
1,597859
1,588992
1,590872
1,58843
1,590605
1,591686
1,592082
1,592428
1,590649
1,588666
1,587196
1,587286
1,59008
1,581137
1,591721
1,588061
1,589761
1,595556
1,58466
1,596488
1,597945
1,594308
1,587097
1,593987
1,597639
1,597441
1,597798
1,598258
1,591991
1,599215
1,59629
1,598072
1,597797
1,597536
1,597487
1,591829
1,592256
1,595639
1,594782
1,599943
1,60063
1,601064
1,600608
1,600684
1,600813
1,600117
1,60036
1,595627
1,596346
1,593808
1,593069
1,590731
1,590808
1,589646
1,581735
1,589549
1,588168
1,587773
1,583129
1,591882
1,592358
1,592064
1,592003
1,593817
1,59385
1,593106
1,592425
1,593273
1,58989
1,588181
1,598884
1,591496
1,5996
1,59985
1,59991
1,600032
1,662409
1,600263
1,600263
1,605755
1,606989
1,606331
1,612266
1,611914
1,612578
1,615147
1,615526
1,615921
1,616137
1,615925
1,616236
1,616028
1,615673
1,622703
1,619983
1,621582
1,621432
1,621432
1,62142
1,619325
1,620281
1,619166
1,627709
1,627651
1,625721
1,625467
1,627756
1,629145
1,624935
1,631578
1,627488
1,628268
1,628271
1,623759
1,623096
1,614878
1,621375
1,620115
1,624975
1,623852
1,629455
1,630204
1,632015
1,632373
1,62453
1,630256
1,629505
1,634563
1,636046
1,633797
1,633899
1,636594
1,637995
1,630073
1,636891
1,636821
1,637311
1,637883
1,638308
1,636951
1,637358
1,638055
1,635397
1,626769
1,634977
1,643548
1,642238
1,642956
1,640809
1,644024
1,64116
1,642442
1,668856
1,644117
1,641514
1,635849
1,630293
1,637808
1,637122
1,637942
1,637133
1,636701
1,63546
1,629538
1,635514
1,632395
1,622837
1,628562
1,634191
1,628412
1,634069
1,63454
1,632937
1,631422
1,631209
1,624807
1,635167
1,629941
1,629307
1,641135
1,628226
1,63753
1,630988
1,630809
1,622644
1,620731
1,634029
1,634004
1,628659
1,625448
1,632969
1,636899
1,640078
1,639518
1,640097
1,638745
1,635912
1,636794
1,63911
1,639352
1,639556
1,6399
1,64
1,637968
1,63721
