Rango Vision media
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,12
10,96
10,14815
10,15385
10,15686
10,15686
10,15686
10,15686
10,15686
10,16327
9,702127
10,13636
10,14634
10,14634
10,11111
10,11429
10,11765
9,823529
10,12121
10,12121
10,0625
10,06452
10,06452
10,06452
10,06452
10,06452
10,11429
10,11765
10,11765
10,11765
10,11765
10,11765
10,11765
10,11765
10,11765
10,11765
10,12121
10,12121
10,12121
10,10811
10,10811
10,10811
10,10811
10,10811
10,10811
10,10811
10,28571
10,29268
10,29268
10,29268
10,29268
10,29268
10,3
10,30769
10,30769
10,30769
10,27907
10,29268
10,29268
10,30769
10,31579
10,32432
10,33333
10,05556
10,35294
10,35294
10,35294
10,36364
10,375
10,3871
10,4
10,4
10,06061
10,33333
10,33333
10,31034
10,32143
10,30769
10,32
10,33333
10,34783
10,34783
10,42105
10,44444
10,44444
10,44444
10,44444
10,44444
10,44444
10,47059
10,47059
10,53333
9,866667
10,61539
10,61539
10,61539
10,72727
10,88889
11
11
11
11
11
11
11
11,16667
11,16667
11,16667
11,16667
11,16667
11,16667
11,16667
11,16667
11,16667
11,4
11,4
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
12,33333
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
13,5
8,5
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
17
6
Infinito
