Rango Vision media
10,216
10,216
10,216
10,216
10,216
10,25
10,90064
10,40061
10,42515
10,6371
10,43171
10,43396
10,42563
10,42126
10,47706
10,495
10,48936
10,62963
10,51398
10,53621
10,69785
10,63636
10,52749
10,54265
10,53582
10,52703
10,5478
10,54273
10,53916
10,57399
10,56925
10,6089
10,60876
10,61526
10,62745
10,63621
10,62674
10,65523
10,66792
10,6102
10,72429
10,85579
10,73434
10,8248
10,86257
10,90062
10,93667
10,95307
10,95849
11
11,0524
11,02212
10,97706
11,07389
11,09645
11,10526
11,13889
11,18824
11,18634
11,15033
11,29078
11,30657
11,37692
11,42623
11,37288
11,43363
11,59434
11,59048
11,60577
11,62136
11,64356
11,69474
11,69474
11,71277
11,75
11,75
11,75
11,75
11,75
11,75
11,66327
11,69792
11,71579
11,71579
11,71579
11,73404
11,73404
11,74194
11,72727
11,6055
11,6055
11,65094
11,66667
11,68468
11,58475
11,58475
11,58475
11,58475
11,52419
11,52419
11,47656
11,48819
11,48819
11,42143
11,41727
11,41727
11,41727
11,35862
11,40123
11,4012
11,40964
11,40964
11,33714
11,33702
11,34054
11,34054
11,31217
11,26904
11,26904
11,37198
11,31481
11,29515
11,3176
11,28452
11,2069
11,21154
11,17712
11,13028
11,11458
11,11539
11,15517
11,19156
11,18354
11,16049
11,09827
11,04558
11,0873
11,05714
11,13077
11,0601
11,05036
11,07381
11,08962
11,09346
11,10118
11,1215
11,13164
11,14945
11,18844
11,19654
11,18884
11,15592
11,16183
11,16946
11,17149
11,17769
11,23887
11,2588
11,28016
11,318
11,32296
11,27907
11,26769
11,39155
11,31528
11,31002
11,24535
11,26604
11,26471
11,2744
11,18382
11,28491
11,32336
11,33652
11,32331
11,34623
11,35341
11,38889
11,38994
11,50321
11,43601
11,51754
11,50225
11,48559
11,48989
11,50348
11,52644
11,54912
11,57254
11,60811
11,63818
11,68605
11,65152
11,791
11,87931
11,93972
12,04074
11,97727
12,18595
12,2684
12,39437
12,37327
12,45755
12,40092
12,45238
12,42857
12,44711
12,39806
12,42512
12,3105
12,35514
12,39048
12,38942
12,41177
12,36585
12,35122
12,23721
12,20642
12,19457
12,22018
12,23767
12,20796
12,22831
12,24186
12,25943
12,29808
12,29148
12,32877
12,37383
12,4901
12,61463
12,62255
12,69192
12,6943
12,86885
12,87701
12,93989
12,96175
12,87113
12,88601
12,9418
12,97849
12,98404
12,98421
13,08152
13,13966
13,10383
12,98429
12,95337
12,84541
12,81463
12,89604
12,84951
12,85854
12,86699
13,28713
12,78605
12,78605
12,87665
12,82278
12,85043
12,83682
12,86531
12,89669
12,92339
13,03571
13,05283
13,07224
13,09579
13,03759
13,05682
13,07252
13,13235
13,07527
13,04878
13,02422
13,02422
13,03125
13,04082
13,06207
13,08741
13,10921
13,13793
13,16434
13,19573
13,24306
13,2268
13,25087
13,26923
13,28571
13,3614
13,39068
13,45035
13,45878
13,49254
13,47955
13,50192
13,6087
13,65714
13,80859
13,83071
13,89558
13,96281
13,97854
13,86364
13,98268
14
14,04783
14,0793
14,12556
14,14286
14,19005
14,07792
14,1483
14,23043
14,28879
14,34649
14,42672
14,47368
14,58823
14,61333
14,68182
14,6895
14,76233
14,93952
14,98771
15,0121
14,98032
15,02682
15,10305
15,19141
15,39313
15,16912
15,20803
15,24535
15,2381
15,30201
15,27063
15,29
15,34576
15,37329
15,41017
15,36271
15,43836
15,4046
15,25161
15,33003
15,39465
15,37919
15,46575
15,43836
15,48601
15,51071
15,55273
15,5316
15,50365
15,49815
15,53612
15,6203
15,56322
15,60853
15,44531
15,5
15,4879
15,5144
15,69231
15,7489
15,76818
15,76037
15,88152
15,63229
15,48246
15,25641
15,2913
15,30667
15,35498
15,37931
15,31224
15,36051
15,36638
15,41304
15,45815
15,50216
15,45455
15,31452
15,33198
15,36735
15,35317
15,27907
15,57087
15,28788
15,22556
15,13919
15,20803
15,19188
15,26493
15,29167
15,36965
15,85271
15,39493
15,34752
15,48
15,30142
15,44326
15,62937
15,62976
15,58076
15,56944
15,58929
15,7619
15,75
15,72
15,80597
15,75986
15,81597
15,74914
15,81818
15,87279
15,81379
15,85763
15,87285
16,23592
15,7592
15,87417
15,67197
15,66877
15,72204
15,78571
15,82295
15,93421
15,93421
16,01338
16,0897
16,10438
16,09748
16,17647
16,0379
15,98555
16,05128
16,13873
16,22124
16,26786
16,28106
16,30088
16,38323
16,42522
16,46512
16,62393
16,70621
16,33148
16,44886
16,48148
16,54545
16,56534
16,55143
16,61919
16,94752
16,62099
16,67638
16,72892
16,70642
16,81402
16,98083
17,00319
17,16667
17,09295
17,10458
17,27303
17,23856
17,28094
17,3
17,31667
17,38244
17,35404
17,43344
17,71975
17,44839
17,51613
17,44762
17,4822
17,4586
17,49057
17,46815
17,40064
17,5915
17,59934
17,56376
17,84028
17,76027
17,73288
17,80351
17,66312
17,89818
17,78929
17,7446
18
18,02745
18,26859
18,54701
18,67699
18,91743
18,99521
19,30653
19,43077
19,74866
19,71111
20,26471
20,38857
20,44571
20,38674
20,47727
20,95402
20,86667
21,0113
21,10345
21,34319
21,53293
21,59639
22,30909
21,95732
21,81437
22,19753
22,04706
22,11243
21,67978
21,67978
21,70057
21,61878
22,21808
21,245
20,91943
21,03846
21,05314
21
21,06897
20,85981
20,72093
20,76126
20,26923
20,30901
20,28992
21
19,87938
19,95703
19,95703
19,95703
19,92366
19,94595
19,90874
19,90874
19,96539
20,01563
20,05098
19,8327
20,17899
19,95506
19,90441
20,25442
19,87285
19,83103
19,89691
20,37716
19,86
20,03425
20,11806
20,04124
20,14187
20,11847
20,63636
19,74837
20,05
20,07095
20,08638
20,11111
20,5189
20,20678
20,10101
20,07483
20,02048
20,25088
19,84694
19,84642
19,85911
20,02091
20,05357
19,92473
20,02952
20,26718
20,19455
20,328
20,61765
20,87719
20,97309
20,68534
21,66072
21,16
21,11894
21,02991
21,09524
21,14602
21,36986
21,53738
21,70531
21,82353
21,77228
21,91981
22,02392
22,05854
22,16585
21,97129
21,5614
21,43534
21,47391
21,56828
21,02041
20,57364
20,59023
20,63258
20,36232
20,48529
20,51673
20,54104
20,5618
20,50916
20,43015
20,53208
21,0188
20,60966
20,71103
21,3876
20,82692
20,95652
21
21,29796
21,34167
21,51464
21,47968
21,78992
21,84167
22,00424
22,12931
22,0813
22,27642
22,88797
22,5144
22,82203
22,775
22,54373
23,42353
22,61338
22,73585
22,83525
22,80827
22,60219
22,63004
22,6413
22,87313
23,27509
22,94074
22,96617
23,02273
23,44569
23,06742
23,08456
23,20896
23,79245
22,91912
23,35985
23,27138
23,37037
23,86466
23,51136
23,76894
23,88506
23,77099
23,85185
23,81429
23,81949
23,75445
23,86331
24,13158
24,66292
24,20863
24,07857
24,08088
24,29057
24,41985
24,2717
24,32825
23,94681
23,8777
24,10357
24,05654
23,96194
24,21254
24,58042
24,10563
24,11724
23,86007
23,93403
23,97552
23,94035
24,17082
24,71428
23,89003
23,78548
23,83946
23,74257
23,85246
24,39252
23,75988
23,77644
23,7994
23,85498
23,75075
23,96025
23,97205
24,02548
24,20513
24,08537
24,05231
24,07879
24,55385
24,62154
24,06154
24,28754
24,35644
24,62126
24,66102
24,97857
24,94891
25,10487
25,18077
25,4358
25,3254
25,52227
25,35565
26,44167
25,89837
25,68992
25,49442
25,66415
25,52256
25,69231
25,55556
25,16333
24,7037
24,55988
24,60237
24,47025
24,35519
24,21684
24,24297
24,17284
24,09179
24,03513
24,12065
24,16364
24,11674
23,97836
24,01313
24,14286
24,15119
24,42437
24,11875
24,12134
24,26752
24,36247
24,42266
24,55044
24,5546
24,52341
24,57511
24,64026
24,83913
24,8031
24,93166
25,79118
25,1931
25,37081
25,44608
25,75949
26,19221
25,82673
26,66154
26,09453
26,17632
26,49091
26,57909
26,7337
26,66667
26,82633
27,05187
27,04118
27,20184
27,57605
28,05842
28,28826
28,47253
28,56015
28,83012
29,03187
29,20408
29,02419
30,02979
29,28151
29,38461
30,07983
29,19008
29,15481
29,20086
29,58772
29,45494
29,50427
29,44444
29,54545
29,33761
30,03404
29,008
28,71698
28,71374
28,3101
28,73868
28,11486
28,12881
27,77955
27,83226
28,56721
27,93831
27,85804
27,93987
27,75915
28,13514
27,65681
27,44898
27,60651
27,59105
27,7
28,31677
27,97239
27,98137
28,1536
28,26045
28,26032
28,29085
28,51852
28,84429
28,94681
29,07942
29,17164
29,62016
29,76285
30,30417
30,51948
30,84889
31,0137
32,16268
31,66827
31,41395
31,46479
31,79412
32,29082
32,12935
32,45641
32,65445
32,44271
32,55263
32,1701
31,9798
32,21762
32,0603
32,11111
31,7844
31,11261
31,15385
30,93886
30,4383
30,70763
30,51653
30,36842
30,28968
30,31474
30,252
30,44534
30,40239
30,42339
30,81746
30,75494
30,3373
30,11155
